chirpstack_time,server_time,devName,devEui,humidity,temperature
1662539091000,1662539092925,EM300-2,24e124136b327793,65,18.3
1662539191000,1662539192654,EM300-3,24e124136b327790,64.5,17.9
1662539391000,1662539393018,EM300-2,24e124136b327793,65,18.2
1662539491000,1662539492567,EM300-3,24e124136b327790,65,17.9
1662539650000,1662539651843,EM300-1,24e124136c195948,69.5,16.3
1662539691000,1662539693005,EM300-2,24e124136b327793,65,18.3
1662539950000,1662539951826,EM300-1,24e124136c195948,69.5,16.2
1662539991000,1662539992966,EM300-2,24e124136b327793,65.5,18.2
1662540091000,1662540092594,EM300-3,24e124136b327790,65,17.7
1662540250000,1662540251795,EM300-1,24e124136c195948,69.5,16.2
1662540293000,1662540295142,EM300-2,24e124136b327793,65.5,18.2
1662540391000,1662540392563,EM300-3,24e124136b327790,65,17.7
1662540550000,1662540551862,EM300-1,24e124136c195948,69.5,16.2
1662540591000,1662540592915,EM300-2,24e124136b327793,66.5,18.2
1662540691000,1662540692555,EM300-3,24e124136b327790,64.5,17.7
1662540852000,1662540853930,EM300-1,24e124136c195948,69.5,16.1
1662540892650,1662540892869,EM300-2,24e124136b327793,67,18.3
1662540992300,1662540992605,EM300-3,24e124136b327790,65,17.6
1662541151531,1662541151781,EM300-1,24e124136c195948,69.5,16.1
1662541192639,1662541192928,EM300-2,24e124136b327793,66.5,18.2
1662541451531,1662541451751,EM300-1,24e124136c195948,69.5,16
1662541491000,1662541492898,EM300-2,24e124136b327793,66.5,18.3
1662541591000,1662541592545,EM300-3,24e124136b327790,65,17.6
1662541752000,1662541753941,EM300-1,24e124136c195948,69.5,15.8
1662541791000,1662541792885,EM300-2,24e124136b327793,66.5,18.2
1662541891000,1662541892541,EM300-3,24e124136b327790,65,17.7
1662542050000,1662542051834,EM300-1,24e124136c195948,70,15.8
1662542091000,1662542092870,EM300-2,24e124136b327793,66.5,18.2
1662542191000,1662542192586,EM300-3,24e124136b327790,64.5,17.6
1662542350000,1662542351777,EM300-1,24e124136c195948,70,15.7
1662542391000,1662542392919,EM300-2,24e124136b327793,66.5,18.2
1662542493000,1662542494757,EM300-3,24e124136b327790,64.5,17.5
1662542650000,1662542651844,EM300-1,24e124136c195948,70,15.7
1662542691000,1662542692904,EM300-2,24e124136b327793,66.5,18.1
1662542791000,1662542792535,EM300-3,24e124136b327790,65,17.4
1662542950000,1662542951814,EM300-1,24e124136c195948,70.5,15.6
1662542991000,1662542992864,EM300-2,24e124136b327793,66,18.1
1662543091000,1662543092586,EM300-3,24e124136b327790,64,17.5
1662543250000,1662543251773,EM300-1,24e124136c195948,70.5,15.7
1662543291000,1662543292922,EM300-2,24e124136b327793,66,18.2
1662543391000,1662543392552,EM300-3,24e124136b327790,64.5,17.4
1662543552000,1662543553942,EM300-1,24e124136c195948,70.5,15.6
1662543591000,1662543592889,EM300-2,24e124136b327793,66,18.1
1662543693000,1662543694775,EM300-3,24e124136b327790,64.5,17.4
1662543850000,1662543851766,EM300-1,24e124136c195948,70.5,15.5
1662543891000,1662543892818,EM300-2,24e124136b327793,66,18.1
1662543991000,1662543992468,EM300-3,24e124136b327790,64.5,17.4
1662544150000,1662544151787,EM300-1,24e124136c195948,70.5,15.5
1662544191000,1662544192829,EM300-2,24e124136b327793,66,18.1
1662544291000,1662544292463,EM300-3,24e124136b327790,64.5,17.3
1662544450000,1662544451768,EM300-1,24e124136c195948,70.5,15.5
1662544591000,1662544592468,EM300-3,24e124136b327790,64,17.4
1662544751548,1662544751762,EM300-1,24e124136c195948,70,15.5
1662544792559,1662544792812,EM300-2,24e124136b327793,65.5,18.1
1662544892245,1662544892461,EM300-3,24e124136b327790,64.5,17.3
1662545051544,1662545051838,EM300-1,24e124136c195948,69.5,15.4
1662545092547,1662545092783,EM300-2,24e124136b327793,66,18.1
1662545192239,1662545192525,EM300-3,24e124136b327790,64,17.2
1662545391000,1662545392855,EM300-2,24e124136b327793,66,18.1
1662545491000,1662545492517,EM300-3,24e124136b327790,63.5,17.3
1662545650000,1662545651816,EM300-1,24e124136c195948,69,15.3
1662545691000,1662545692757,EM300-2,24e124136b327793,66,18.1
1662545791000,1662545792497,EM300-3,24e124136b327790,64.5,17.2
1662545950000,1662545951804,EM300-1,24e124136c195948,69,15.3
1662545991000,1662545992745,EM300-2,24e124136b327793,65.5,18
1662546091000,1662546092467,EM300-3,24e124136b327790,64,17.3
1662546250000,1662546251769,EM300-1,24e124136c195948,69,15.3
1662546391000,1662546392451,EM300-3,24e124136b327790,64,17.2
1662546550000,1662546551847,EM300-1,24e124136c195948,69,15.3
1662546591000,1662546592787,EM300-2,24e124136b327793,65.5,18.1
1662546691000,1662546692524,EM300-3,24e124136b327790,64,17.1
1662546850000,1662546851812,EM300-1,24e124136c195948,69,15.2
1662546891000,1662546892775,EM300-2,24e124136b327793,65.5,18
1662547191000,1662547192741,EM300-2,24e124136b327793,65,18
1662547291000,1662547292452,EM300-3,24e124136b327790,64,17
1662547450000,1662547451777,EM300-1,24e124136c195948,68.5,15.3
1662547493000,1662547494928,EM300-2,24e124136b327793,65,18.1
1662547591000,1662547592442,EM300-3,24e124136b327790,64,17.1
1662547750000,1662547751839,EM300-1,24e124136c195948,68.5,15.2
1662547791000,1662547792696,EM300-2,24e124136b327793,65,18
1662547891000,1662547892411,EM300-3,24e124136b327790,63.5,17.2
1662548050000,1662548051791,EM300-1,24e124136c195948,68.5,15.3
1662548091000,1662548092730,EM300-2,24e124136b327793,65,18
1662548191000,1662548192441,EM300-3,24e124136b327790,63.5,17.1
1662548350000,1662548351829,EM300-1,24e124136c195948,68.5,15.2
1662548392460,1662548392679,EM300-2,24e124136b327793,65.5,17.9
1662548492177,1662548492413,EM300-3,24e124136b327790,64,17.2
1662548651532,1662548651805,EM300-1,24e124136c195948,68.5,15.2
1662548694621,1662548694858,EM300-2,24e124136b327793,65.5,18
1662548951528,1662548951762,EM300-1,24e124136c195948,68.5,15.2
1662548991000,1662548992716,EM300-2,24e124136b327793,65.5,17.9
1662549091000,1662549092441,EM300-3,24e124136b327790,64,17.1
1662549252000,1662549253944,EM300-1,24e124136c195948,68.5,15.2
1662549291000,1662549292682,EM300-2,24e124136b327793,65.5,17.9
1662549391000,1662549392410,EM300-3,24e124136b327790,63.5,17.1
1662549550000,1662549551809,EM300-1,24e124136c195948,68.5,15.2
1662549591000,1662549592651,EM300-2,24e124136b327793,66,17.9
1662549691000,1662549692467,EM300-3,24e124136b327790,63.5,17.1
1662549850000,1662549851756,EM300-1,24e124136c195948,68.5,15.2
1662549891000,1662549892717,EM300-2,24e124136b327793,66,17.9
1662549991000,1662549992453,EM300-3,24e124136b327790,63.5,17.2
1662550152000,1662550153950,EM300-1,24e124136c195948,69,15.1
1662550193000,1662550194897,EM300-2,24e124136b327793,65.5,17.9
1662550291000,1662550292429,EM300-3,24e124136b327790,64,17.1
1662550450000,1662550451815,EM300-1,24e124136c195948,69.5,15
1662550491000,1662550492651,EM300-2,24e124136b327793,65.5,17.9
1662550591000,1662550592374,EM300-3,24e124136b327790,64,17.2
1662550750000,1662550751770,EM300-1,24e124136c195948,69.5,15
1662550791000,1662550792625,EM300-2,24e124136b327793,65.5,17.9
1662550891000,1662550892462,EM300-3,24e124136b327790,64,17.2
1662551050000,1662551051753,EM300-1,24e124136c195948,70,14.9
1662551091000,1662551092687,EM300-2,24e124136b327793,65,18
1662551191000,1662551192401,EM300-3,24e124136b327790,63.5,17.1
1662551350000,1662551351798,EM300-1,24e124136c195948,70,14.9
1662551391000,1662551392642,EM300-2,24e124136b327793,65.5,17.9
1662551493000,1662551494570,EM300-3,24e124136b327790,63.5,17.2
1662551650000,1662551651789,EM300-1,24e124136c195948,70,14.8
1662551691000,1662551692634,EM300-2,24e124136b327793,65.5,17.9
1662551791000,1662551792373,EM300-3,24e124136b327790,63.5,17.1
1662551950000,1662551951780,EM300-1,24e124136c195948,70.5,14.8
1662552094295,1662552094586,EM300-3,24e124136b327790,63.5,17.1
1662552253701,1662552253974,EM300-1,24e124136c195948,71,14.7
1662552292361,1662552292615,EM300-2,24e124136b327793,65.5,17.8
1662552392112,1662552392337,EM300-3,24e124136b327790,63.5,17.1
1662552551530,1662552551722,EM300-1,24e124136c195948,71,14.6
1662552591000,1662552592576,EM300-2,24e124136b327793,66,17.7
1662552691000,1662552692400,EM300-3,24e124136b327790,64,17.1
1662552850000,1662552851791,EM300-1,24e124136c195948,71,14.6
1662552891000,1662552892640,EM300-2,24e124136b327793,66,17.8
1662552991000,1662552992371,EM300-3,24e124136b327790,63.5,17.1
1662553150000,1662553151755,EM300-1,24e124136c195948,71.5,14.5
1662553191000,1662553192618,EM300-2,24e124136b327793,66,17.8
1662553291000,1662553292346,EM300-3,24e124136b327790,64,17
1662553450000,1662553451824,EM300-1,24e124136c195948,72,14.5
1662553591000,1662553592377,EM300-3,24e124136b327790,64,17.1
1662553750000,1662553751776,EM300-1,24e124136c195948,72.5,14.3
1662553791000,1662553792618,EM300-2,24e124136b327793,66,17.7
1662553891000,1662553892352,EM300-3,24e124136b327790,64,17
1662554091000,1662554092582,EM300-2,24e124136b327793,66,17.7
1662554191000,1662554192314,EM300-3,24e124136b327790,63.5,17
1662554350000,1662554351814,EM300-1,24e124136c195948,73,14.3
1662554391000,1662554392558,EM300-2,24e124136b327793,66,17.6
1662554491000,1662554492284,EM300-3,24e124136b327790,63.5,17
1662554650000,1662554651789,EM300-1,24e124136c195948,73,14.1
1662554691000,1662554692524,EM300-2,24e124136b327793,66,17.5
1662554791000,1662554792346,EM300-3,24e124136b327790,63.5,17
1662554950000,1662554951753,EM300-1,24e124136c195948,73.5,14.1
1662554991000,1662554992502,EM300-2,24e124136b327793,66,17.7
1662555250000,1662555251819,EM300-1,24e124136c195948,73.5,14.1
1662555291000,1662555292566,EM300-2,24e124136b327793,66.5,17.5
1662555391000,1662555392285,EM300-3,24e124136b327790,64,17
1662555550000,1662555551769,EM300-1,24e124136c195948,73.5,14.1
1662555591000,1662555592524,EM300-2,24e124136b327793,66,17.5
1662555692025,1662555692248,EM300-3,24e124136b327790,64,17
1662555851505,1662555851746,EM300-1,24e124136c195948,73.5,14
1662555892241,1662555892488,EM300-2,24e124136b327793,66,17.5
1662555992020,1662555992318,EM300-3,24e124136b327790,64,16.9
1662556151509,1662556151813,EM300-1,24e124136c195948,74,14.1
1662556193000,1662556194652,EM300-2,24e124136b327793,66.5,17.4
1662556291000,1662556292301,EM300-3,24e124136b327790,64,16.9
1662556491000,1662556492550,EM300-2,24e124136b327793,66.5,17.5
1662556591000,1662556592291,EM300-3,24e124136b327790,64,16.9
1662556750000,1662556751757,EM300-1,24e124136c195948,74.5,14
1662556791000,1662556792515,EM300-2,24e124136b327793,66.5,17.4
1662556891000,1662556892248,EM300-3,24e124136b327790,64,16.9
1662557050000,1662557051740,EM300-1,24e124136c195948,74.5,14
1662557091000,1662557092486,EM300-2,24e124136b327793,66.5,17.5
1662557350000,1662557351814,EM300-1,24e124136c195948,74.5,14
1662557391000,1662557392464,EM300-2,24e124136b327793,66.5,17.4
1662557491000,1662557492308,EM300-3,24e124136b327790,64.5,16.9
1662557652000,1662557653998,EM300-1,24e124136c195948,74.5,13.9
1662557691000,1662557692453,EM300-2,24e124136b327793,67,17.4
1662557791000,1662557792279,EM300-3,24e124136b327790,64.5,16.9
1662557950000,1662557951781,EM300-1,24e124136c195948,74.5,14
1662557991000,1662557992426,EM300-2,24e124136b327793,67,17.4
1662558093000,1662558094452,EM300-3,24e124136b327790,64.5,16.9
1662558250000,1662558251747,EM300-1,24e124136c195948,75,13.8
1662558291000,1662558292497,EM300-2,24e124136b327793,67,17.3
1662558391000,1662558392237,EM300-3,24e124136b327790,65,16.9
1662558552000,1662558553930,EM300-1,24e124136c195948,75,13.8
1662558591000,1662558592477,EM300-2,24e124136b327793,67,17.4
1662558690000,1662558692215,EM300-3,24e124136b327790,64.5,16.8
1662558850000,1662558851813,EM300-1,24e124136c195948,75.5,13.8
1662558891000,1662558892463,EM300-2,24e124136b327793,67.5,17.3
1662558993000,1662558994408,EM300-3,24e124136b327790,64.5,16.9
1662559150000,1662559151805,EM300-1,24e124136c195948,76.5,13.7
1662559191000,1662559192458,EM300-2,24e124136b327793,67,17.2
1662559291993,1662559292288,EM300-3,24e124136b327790,65,16.8
1662559451530,1662559451781,EM300-1,24e124136c195948,76.5,13.7
1662559591985,1662559592259,EM300-3,24e124136b327790,65,16.8
1662559751536,1662559751750,EM300-1,24e124136c195948,77,13.6
1662559792163,1662559792395,EM300-2,24e124136b327793,67.5,17.4
1662559890000,1662559892217,EM300-3,24e124136b327790,65,16.8
1662560050000,1662560051814,EM300-1,24e124136c195948,77,13.5
1662560091000,1662560092456,EM300-2,24e124136b327793,67,17.3
1662560190000,1662560192271,EM300-3,24e124136b327790,65,16.8
1662560350000,1662560351765,EM300-1,24e124136c195948,77,13.5
1662560391000,1662560392419,EM300-2,24e124136b327793,67.5,17.3
1662560490000,1662560492228,EM300-3,24e124136b327790,65,16.8
1662560650000,1662560651813,EM300-1,24e124136c195948,77.5,13.4
1662560691000,1662560692357,EM300-2,24e124136b327793,67.5,17.3
1662560790000,1662560792274,EM300-3,24e124136b327790,65.5,16.8
1662560952000,1662560953989,EM300-1,24e124136c195948,78.5,13.6
1662560991000,1662560992340,EM300-2,24e124136b327793,67.5,17.2
1662561090000,1662561092265,EM300-3,24e124136b327790,65.5,16.7
1662561250000,1662561251864,EM300-1,24e124136c195948,79,13.5
1662561291000,1662561292402,EM300-2,24e124136b327793,67.5,17.2
1662561390000,1662561392237,EM300-3,24e124136b327790,65.5,16.6
1662561550000,1662561551764,EM300-1,24e124136c195948,79,13.5
1662561591000,1662561592399,EM300-2,24e124136b327793,67.5,17.4
1662561690000,1662561692171,EM300-3,24e124136b327790,65.5,16.8
1662561850000,1662561851777,EM300-1,24e124136c195948,78.5,13.2
1662561990000,1662561992160,EM300-3,24e124136b327790,65.5,16.8
1662562150000,1662562151778,EM300-1,24e124136c195948,79,13.2
1662562191000,1662562192322,EM300-2,24e124136b327793,67.5,17.1
1662562290000,1662562292251,EM300-3,24e124136b327790,65.5,16.7
1662562450000,1662562451834,EM300-1,24e124136c195948,78.5,13.3
1662562491000,1662562492379,EM300-2,24e124136b327793,67.5,17.2
1662562593000,1662562594403,EM300-3,24e124136b327790,66,16.5
1662562750000,1662562751799,EM300-1,24e124136c195948,78.5,13.1
1662562793000,1662562794550,EM300-2,24e124136b327793,67.5,17.1
1662562890000,1662562892180,EM300-3,24e124136b327790,65.5,16.7
1662563051522,1662563051800,EM300-1,24e124136c195948,78.5,13.2
1662563092075,1662563092339,EM300-2,24e124136b327793,67.5,17.1
1662563191919,1662563192166,EM300-3,24e124136b327790,66,16.6
1662563351522,1662563351748,EM300-1,24e124136c195948,79,13.1
1662563392057,1662563392287,EM300-2,24e124136b327793,67,17.2
1662563491906,1662563492216,EM300-3,24e124136b327790,66,16.6
1662563650000,1662563651809,EM300-1,24e124136c195948,79,13.1
1662563691000,1662563692348,EM300-2,24e124136b327793,67.5,17
1662563950000,1662563951780,EM300-1,24e124136c195948,80,13
1662563991000,1662563992326,EM300-2,24e124136b327793,67.5,17
1662564090000,1662564092139,EM300-3,24e124136b327790,66,16.6
1662564291000,1662564292279,EM300-2,24e124136b327793,68,17.1
1662564390000,1662564392209,EM300-3,24e124136b327790,66,16.6
1662564550000,1662564551785,EM300-1,24e124136c195948,80,13
1662564590000,1662564592327,EM300-2,24e124136b327793,67.5,16.9
1662564690000,1662564692154,EM300-3,24e124136b327790,66,16.5
1662564850000,1662564851751,EM300-1,24e124136c195948,80,13
1662564890000,1662564892293,EM300-2,24e124136b327793,67.5,17
1662564990000,1662564992207,EM300-3,24e124136b327790,66,16.6
1662565150000,1662565151810,EM300-1,24e124136c195948,80.5,12.8
1662565190000,1662565192246,EM300-2,24e124136b327793,68,17
1662565290000,1662565292184,EM300-3,24e124136b327790,66,16.4
1662565450000,1662565451782,EM300-1,24e124136c195948,80.5,12.7
1662565493000,1662565494430,EM300-2,24e124136b327793,68,17
1662565590000,1662565592157,EM300-3,24e124136b327790,66,16.5
1662565790000,1662565792300,EM300-2,24e124136b327793,68,17
1662565890000,1662565892128,EM300-3,24e124136b327790,66,16.5
1662566050000,1662566051828,EM300-1,24e124136c195948,81.5,12.5
1662566090000,1662566092276,EM300-2,24e124136b327793,68,16.8
1662566190000,1662566192089,EM300-3,24e124136b327790,66.5,16.4
1662566350000,1662566351775,EM300-1,24e124136c195948,81.5,12.6
1662566390000,1662566392228,EM300-2,24e124136b327793,67.5,16.8
1662566490000,1662566492148,EM300-3,24e124136b327790,66.5,16.4
1662566651524,1662566651756,EM300-1,24e124136c195948,82,12.6
1662566691960,1662566692191,EM300-2,24e124136b327793,67.5,16.8
1662566951516,1662566951789,EM300-1,24e124136c195948,82,12.4
1662566994129,1662566994368,EM300-2,24e124136b327793,68,16.9
1662567091842,1662567092133,EM300-3,24e124136b327790,66.5,16.4
1662567250000,1662567251835,EM300-1,24e124136c195948,82,12.5
1662567290000,1662567292184,EM300-2,24e124136b327793,68,16.8
1662567390000,1662567392094,EM300-3,24e124136b327790,65.5,16.4
1662567550000,1662567551802,EM300-1,24e124136c195948,82,12.4
1662567590000,1662567592171,EM300-2,24e124136b327793,68,16.9
1662567690000,1662567692124,EM300-3,24e124136b327790,66,16.4
1662567850000,1662567851831,EM300-1,24e124136c195948,82.5,12.2
1662567890000,1662567892194,EM300-2,24e124136b327793,68,16.9
1662567992000,1662567994254,EM300-3,24e124136b327790,66.5,16.3
1662568150000,1662568151832,EM300-1,24e124136c195948,83.5,12.2
1662568190000,1662568192183,EM300-2,24e124136b327793,68,16.9
1662568290000,1662568292151,EM300-3,24e124136b327790,66.5,16.4
1662568450000,1662568451780,EM300-1,24e124136c195948,83.5,12.3
1662568490000,1662568492226,EM300-2,24e124136b327793,68,16.7
1662568590000,1662568592057,EM300-3,24e124136b327790,66.5,16.3
1662568750000,1662568751838,EM300-1,24e124136c195948,83.5,12.3
1662568892000,1662568894315,EM300-3,24e124136b327790,66.5,16.3
1662569050000,1662569051825,EM300-1,24e124136c195948,83.5,12.2
1662569090000,1662569092167,EM300-2,24e124136b327793,68,16.8
1662569190000,1662569192087,EM300-3,24e124136b327790,66.5,16.3
1662569350000,1662569351794,EM300-1,24e124136c195948,83,12.2
1662569390000,1662569392150,EM300-2,24e124136b327793,68,16.6
1662569490000,1662569492094,EM300-3,24e124136b327790,66.5,16.2
1662569650000,1662569651794,EM300-1,24e124136c195948,83.5,12.1
1662569690000,1662569692136,EM300-2,24e124136b327793,68,16.7
1662569790000,1662569792055,EM300-3,24e124136b327790,66.5,16.3
1662569950000,1662569951857,EM300-1,24e124136c195948,84,11.9
1662570092000,1662570094280,EM300-3,24e124136b327790,66.5,16.1
1662570250000,1662570251808,EM300-1,24e124136c195948,85,11.9
1662570291907,1662570292168,EM300-2,24e124136b327793,68,16.6
1662570391826,1662570392092,EM300-3,24e124136b327790,67,16.1
1662570551559,1662570551767,EM300-1,24e124136c195948,86,11.9
1662570591897,1662570592117,EM300-2,24e124136b327793,68,16.6
1662570691814,1662570692051,EM300-3,24e124136b327790,67,16.2
1662570851557,1662570851745,EM300-1,24e124136c195948,86.5,11.9
1662570890000,1662570892188,EM300-2,24e124136b327793,68.5,16.6
1662570992000,1662570994214,EM300-3,24e124136b327790,67.5,16.2
1662571150000,1662571151801,EM300-1,24e124136c195948,86.5,12
1662571190000,1662571192153,EM300-2,24e124136b327793,68,16.6
1662571290000,1662571292066,EM300-3,24e124136b327790,67.5,16.1
1662571450000,1662571451855,EM300-1,24e124136c195948,86.5,12
1662571490000,1662571492095,EM300-2,24e124136b327793,68.5,16.6
1662571592000,1662571594213,EM300-3,24e124136b327790,67.5,16.2
1662571750000,1662571751800,EM300-1,24e124136c195948,86.5,12
1662571790000,1662571792142,EM300-2,24e124136b327793,68.5,16.5
1662571890000,1662571892058,EM300-3,24e124136b327790,67.5,16.1
1662572050000,1662572051847,EM300-1,24e124136c195948,86.5,11.9
1662572090000,1662572092093,EM300-2,24e124136b327793,68.5,16.6
1662572190000,1662572192018,EM300-3,24e124136b327790,67.5,16.2
1662572350000,1662572351797,EM300-1,24e124136c195948,86.5,11.9
1662572390000,1662572392042,EM300-2,24e124136b327793,69,16.6
1662572490000,1662572492084,EM300-3,24e124136b327790,67.5,16
1662572650000,1662572651762,EM300-1,24e124136c195948,86.5,11.9
1662572692000,1662572694206,EM300-2,24e124136b327793,68.5,16.5
1662572790000,1662572792026,EM300-3,24e124136b327790,67.5,16.1
1662572950000,1662572951834,EM300-1,24e124136c195948,86.5,12
1662572990000,1662572992074,EM300-2,24e124136b327793,69,16.4
1662573090000,1662573092021,EM300-3,24e124136b327790,67.5,16.1
1662573290000,1662573292061,EM300-2,24e124136b327793,69,16.5
1662573390000,1662573391987,EM300-3,24e124136b327790,67.5,16
1662573550000,1662573551807,EM300-1,24e124136c195948,86,12
1662573590000,1662573592049,EM300-2,24e124136b327793,69.5,16.3
1662573690000,1662573691974,EM300-3,24e124136b327790,67.5,16.1
1662573850000,1662573851786,EM300-1,24e124136c195948,85.5,12
1662573890000,1662573892031,EM300-2,24e124136b327793,69,16.3
1662573991745,1662573992004,EM300-3,24e124136b327790,67.5,16.1
1662574151543,1662574151747,EM300-1,24e124136c195948,85.5,11.8
1662574191788,1662574192085,EM300-2,24e124136b327793,69,16.3
1662574291740,1662574292015,EM300-3,24e124136b327790,67.5,16.1
1662574492000,1662574494270,EM300-2,24e124136b327793,69,16.3
1662574590000,1662574591989,EM300-3,24e124136b327790,67.5,16.1
1662574750000,1662574751772,EM300-1,24e124136c195948,85.5,11.9
1662574790000,1662574792012,EM300-2,24e124136b327793,69.5,16.3
1662575050000,1662575051863,EM300-1,24e124136c195948,85.5,11.7
1662575092000,1662575094213,EM300-2,24e124136b327793,69,16.4
1662575190000,1662575192035,EM300-3,24e124136b327790,67,16
1662575350000,1662575351831,EM300-1,24e124136c195948,85.5,11.7
1662575390000,1662575392076,EM300-2,24e124136b327793,69,16.2
1662575490000,1662575491971,EM300-3,24e124136b327790,67,16
1662575652000,1662575654008,EM300-1,24e124136c195948,85.5,11.7
1662575690000,1662575691951,EM300-2,24e124136b327793,69,16.2
1662575790000,1662575791931,EM300-3,24e124136b327790,67.5,15.9
1662575950000,1662575951836,EM300-1,24e124136c195948,85.5,11.6
1662575990000,1662575991984,EM300-2,24e124136b327793,69,16.2
1662576092000,1662576094113,EM300-3,24e124136b327790,67.5,15.9
1662576250000,1662576251825,EM300-1,24e124136c195948,86,11.7
1662576290000,1662576291964,EM300-2,24e124136b327793,69,16.3
1662576390000,1662576392005,EM300-3,24e124136b327790,67.5,15.9
1662576552000,1662576554005,EM300-1,24e124136c195948,86,11.5
1662576590000,1662576591964,EM300-2,24e124136b327793,69,16.2
1662576690000,1662576692006,EM300-3,24e124136b327790,67.5,15.9
1662576850000,1662576851795,EM300-1,24e124136c195948,86,11.6
1662576890000,1662576891934,EM300-2,24e124136b327793,69,16.2
1662576990000,1662576991963,EM300-3,24e124136b327790,67.5,15.8
1662577150000,1662577151771,EM300-1,24e124136c195948,86.5,11.5
1662577190000,1662577192006,EM300-2,24e124136b327793,69,16.1
1662577290000,1662577291940,EM300-3,24e124136b327790,67.5,15.8
1662577450000,1662577451792,EM300-1,24e124136c195948,86.5,11.4
1662577490000,1662577491940,EM300-2,24e124136b327793,69,16.1
1662577590000,1662577591946,EM300-3,24e124136b327790,67,15.9
1662577751539,1662577751821,EM300-1,24e124136c195948,86,11.3
1662577891666,1662577891899,EM300-3,24e124136b327790,67,15.9
1662578053710,1662578054003,EM300-1,24e124136c195948,86,11.4
1662578091676,1662578091942,EM300-2,24e124136b327793,69,16.2
1662578191665,1662578191981,EM300-3,24e124136b327790,67,15.7
1662578350000,1662578351767,EM300-1,24e124136c195948,86,11.4
1662578390000,1662578391915,EM300-2,24e124136b327793,69,16.2
1662578490000,1662578491967,EM300-3,24e124136b327790,67.5,15.8
1662578650000,1662578651769,EM300-1,24e124136c195948,86.5,11.3
1662578690000,1662578691907,EM300-2,24e124136b327793,69,16.2
1662578790000,1662578791924,EM300-3,24e124136b327790,67.5,15.8
1662578950000,1662578951807,EM300-1,24e124136c195948,87,11.4
1662578990000,1662578991957,EM300-2,24e124136b327793,69,16.1
1662579090000,1662579091896,EM300-3,24e124136b327790,67.5,15.8
1662579252000,1662579253985,EM300-1,24e124136c195948,87.5,11.2
1662579290000,1662579291924,EM300-2,24e124136b327793,69,16
1662579392000,1662579394060,EM300-3,24e124136b327790,68,15.8
1662579550000,1662579551855,EM300-1,24e124136c195948,87.5,11.2
1662579590000,1662579591900,EM300-2,24e124136b327793,69,16.1
1662579690000,1662579691929,EM300-3,24e124136b327790,68,15.8
1662579850000,1662579851826,EM300-1,24e124136c195948,87.5,11.3
1662579992000,1662579994092,EM300-3,24e124136b327790,68,15.7
1662580190000,1662580191941,EM300-2,24e124136b327793,69.5,16
1662580290000,1662580291857,EM300-3,24e124136b327790,68,15.8
1662580450000,1662580451860,EM300-1,24e124136c195948,87.5,11.3
1662580490000,1662580491902,EM300-2,24e124136b327793,69.5,15.9
1662580590000,1662580591919,EM300-3,24e124136b327790,68,15.8
1662580750000,1662580751817,EM300-1,24e124136c195948,87.5,11.3
1662580792000,1662580794077,EM300-2,24e124136b327793,71,15.9
1662580890000,1662580891892,EM300-3,24e124136b327790,68,15.9
1662581050000,1662581051799,EM300-1,24e124136c195948,87.5,11.3
1662581090000,1662581091840,EM300-2,24e124136b327793,71.5,15.9
1662581190000,1662581191869,EM300-3,24e124136b327790,67.5,15.8
1662581350000,1662581351781,EM300-1,24e124136c195948,87.5,11.4
1662581391596,1662581391842,EM300-2,24e124136b327793,71.5,15.9
1662581491613,1662581491869,EM300-3,24e124136b327790,67.5,15.7
1662581651546,1662581651779,EM300-1,24e124136c195948,87.5,11.3
1662581691594,1662581691826,EM300-2,24e124136b327793,71.5,16
1662581791608,1662581791841,EM300-3,24e124136b327790,68,15.8
1662581950000,1662581951839,EM300-1,24e124136c195948,87.5,11.4
1662581990000,1662581991885,EM300-2,24e124136b327793,71.5,15.9
1662582090000,1662582091911,EM300-3,24e124136b327790,67.5,15.8
1662582292000,1662582293991,EM300-2,24e124136b327793,70.5,16
1662582390000,1662582391900,EM300-3,24e124136b327790,67.5,15.8
1662582550000,1662582551818,EM300-1,24e124136c195948,87.5,11.5
1662582590000,1662582591863,EM300-2,24e124136b327793,70,15.9
1662582850000,1662582851903,EM300-1,24e124136c195948,87.5,11.4
1662582890000,1662582891840,EM300-2,24e124136b327793,70,15.9
1662582990000,1662582991867,EM300-3,24e124136b327790,68,15.7
1662583150000,1662583151773,EM300-1,24e124136c195948,87.5,11.4
1662583190000,1662583191812,EM300-2,24e124136b327793,70,15.9
1662583290000,1662583291846,EM300-3,24e124136b327790,68,15.7
1662583450000,1662583451825,EM300-1,24e124136c195948,88,11.5
1662583490000,1662583491768,EM300-2,24e124136b327793,69.5,16
1662583590000,1662583591875,EM300-3,24e124136b327790,68.5,15.8
1662583750000,1662583751868,EM300-1,24e124136c195948,88,11.6
1662583790000,1662583791820,EM300-2,24e124136b327793,69.5,16
1662583890000,1662583891859,EM300-3,24e124136b327790,68.5,15.6
1662584050000,1662584051802,EM300-1,24e124136c195948,88.5,11.6
1662584092000,1662584093952,EM300-2,24e124136b327793,69.5,15.9
1662584190000,1662584191818,EM300-3,24e124136b327790,68.5,15.7
1662584350000,1662584351822,EM300-1,24e124136c195948,88.5,11.6
1662584390000,1662584391773,EM300-2,24e124136b327793,69.5,16
1662584650000,1662584651863,EM300-1,24e124136c195948,88.5,11.8
1662584690000,1662584691859,EM300-2,24e124136b327793,69.5,15.9
